state,year,quartile,gender,life_expectancy
ny,2014,2,female,85.501785
nc,2001,2,female,83.713654
nc,2002,2,female,85.957268
nc,2003,2,female,84.168228
nc,2004,2,female,85.67276
nc,2005,2,female,85.081673
nc,2006,2,female,84.67131
nc,2007,2,female,84.532234
nc,2008,2,female,85.534714
nc,2009,2,female,85.091682
nc,2010,2,female,86.012497
nc,2011,2,female,85.829193
nc,2012,2,female,85.476089
nc,2013,2,female,85.780289
nc,2014,2,female,86.711388
nd,2001,2,female,82.558151
nd,2002,2,female,86.252495
nd,2003,2,female,84.305511
nd,2004,2,female,86.274155
nd,2005,2,female,86.729141
nd,2006,2,female,88.818932
nd,2007,2,female,87.977844
nd,2008,2,female,80.448334
nd,2009,2,female,90.394012
nd,2010,2,female,86.762856
nd,2011,2,female,88.859917
nd,2012,2,female,88.881653
nd,2013,2,female,82.842468
nd,2014,2,female,82.943657
oh,2001,2,female,83.101784
oh,2002,2,female,82.582123
oh,2003,2,female,83.105606
oh,2004,2,female,84.468391
oh,2005,2,female,84.647949
oh,2006,2,female,84.461151
oh,2007,2,female,84.777229
oh,2008,2,female,86.158104
oh,2009,2,female,85.403854
oh,2010,2,female,85.361092
oh,2011,2,female,85.712044
oh,2012,2,female,85.32679
oh,2013,2,female,85.163475
oh,2014,2,female,84.719788
ok,2001,2,female,82.761078
ok,2002,2,female,82.773857
ok,2003,2,female,82.720306
ok,2004,2,female,83.572464
ok,2005,2,female,84.021271
ok,2006,2,female,83.353813
ok,2007,2,female,85.474533
ok,2008,2,female,83.960564
ok,2009,2,female,84.360992
ok,2010,2,female,82.884987
ok,2011,2,female,85.158264
ok,2012,2,female,83.902016
ok,2013,2,female,85.158272
ok,2014,2,female,84.076714
or,2001,2,female,82.830986
or,2002,2,female,83.373558
or,2003,2,female,84.298706
or,2004,2,female,83.324707
or,2005,2,female,85.35611
or,2006,2,female,84.375999
or,2007,2,female,86.17485
or,2008,2,female,86.984512
or,2009,2,female,85.818039
or,2010,2,female,86.387474
or,2011,2,female,85.686356
or,2012,2,female,86.509735
or,2013,2,female,85.160416
or,2014,2,female,85.975182
pa,2001,2,female,82.957802
pa,2002,2,female,83.838509
pa,2003,2,female,83.776505
pa,2004,2,female,84.034813
pa,2005,2,female,84.548935
pa,2006,2,female,84.724327
pa,2007,2,female,84.54332
pa,2008,2,female,85.449944
pa,2009,2,female,85.819901
pa,2010,2,female,86.045219
pa,2011,2,female,85.316681
pa,2012,2,female,85.397552
pa,2013,2,female,86.638626
pa,2014,2,female,86.438606
ri,2001,2,female,86.005577
ri,2002,2,female,82.207001
ri,2003,2,female,84.642921
ri,2004,2,female,87.237663
ri,2005,2,female,85.384735
ri,2006,2,female,88.019943
ri,2007,2,female,84.866638
ri,2008,2,female,88.360886
ri,2009,2,female,88.843071
ri,2010,2,female,86.734085
ri,2011,2,female,84.258339
ri,2012,2,female,84.571831
ri,2013,2,female,84.554237
ri,2014,2,female,86.998734
sc,2001,2,female,84.261642
sc,2002,2,female,84.007095
sc,2003,2,female,84.576096
sc,2004,2,female,84.781868
sc,2005,2,female,84.943939
sc,2006,2,female,85.266335
sc,2007,2,female,85.526321
sc,2008,2,female,86.767914
sc,2009,2,female,85.2164
sc,2010,2,female,85.607979
sc,2011,2,female,87.151154
sc,2012,2,female,84.929085
sc,2013,2,female,86.249702
sc,2014,2,female,86.17054
sd,2001,2,female,83.950539
sd,2002,2,female,82.39978
sd,2003,2,female,85.69577
sd,2004,2,female,84.904816
sd,2005,2,female,80.989082
sd,2006,2,female,84.905518
sd,2007,2,female,81.798485
sd,2008,2,female,87.488373
sd,2009,2,female,88.017677
sd,2010,2,female,87.375732
sd,2011,2,female,85.814247
sd,2012,2,female,87.031342
sd,2013,2,female,87.189301
sd,2014,2,female,86.241905
tn,2001,2,female,84.118141
tn,2002,2,female,84.229027
tn,2003,2,female,84.724106
tn,2004,2,female,84.726715
tn,2005,2,female,85.168915
tn,2006,2,female,83.458946
tn,2007,2,female,86.031677
tn,2008,2,female,84.924232
tn,2009,2,female,84.938995
tn,2010,2,female,85.736015
tn,2011,2,female,83.992668
tn,2012,2,female,83.588921
tn,2013,2,female,84.307549
tn,2014,2,female,85.250717
tx,2001,2,female,82.916321
tx,2002,2,female,84.035797
tx,2003,2,female,83.620613
tx,2004,2,female,84.500313
tx,2005,2,female,84.623055
tx,2006,2,female,84.218094
tx,2007,2,female,85.127647
tx,2008,2,female,85.733849
tx,2009,2,female,84.410904
tx,2010,2,female,84.902916
tx,2011,2,female,85.058968
tx,2012,2,female,85.563217
tx,2013,2,female,84.68721
tx,2014,2,female,85.218987
ut,2001,2,female,86.273766
ut,2002,2,female,86.927368
ut,2003,2,female,86.769661
ut,2004,2,female,85.374619
ut,2005,2,female,85.934181
ut,2006,2,female,87.685516
ut,2007,2,female,88.097923
ut,2008,2,female,86.015511
ut,2009,2,female,86.595985
ut,2010,2,female,86.756172
ut,2011,2,female,86.201118
ut,2012,2,female,87.903717
ut,2013,2,female,86.2472
ut,2014,2,female,88.089523
vt,2001,2,female,82.838203
vt,2002,2,female,87.469406
vt,2003,2,female,86.166939
vt,2004,2,female,83.69577
vt,2005,2,female,87.605965
vt,2006,2,female,84.179298
vt,2007,2,female,86.305466
vt,2008,2,female,86.727135
vt,2009,2,female,87.421524
vt,2010,2,female,90.347
vt,2011,2,female,87.076195
vt,2012,2,female,84.561646
vt,2013,2,female,84.552979
vt,2014,2,female,86.233742
va,2001,2,female,82.265533
va,2002,2,female,83.759071
va,2003,2,female,85.515488
va,2004,2,female,84.281204
va,2005,2,female,85.186493
va,2006,2,female,84.178032
va,2007,2,female,85.015984
va,2008,2,female,85.734879
va,2009,2,female,85.223549
va,2010,2,female,85.464531
va,2011,2,female,86.416718
va,2012,2,female,85.110252
va,2013,2,female,85.016479
va,2014,2,female,84.318336
wa,2001,2,female,84.27317
wa,2002,2,female,84.31562
wa,2003,2,female,84.797394
wa,2004,2,female,84.854752
wa,2005,2,female,85.437164
wa,2006,2,female,85.477753
wa,2007,2,female,84.83152
wa,2008,2,female,84.637413
wa,2009,2,female,84.505997
wa,2010,2,female,86.176598
wa,2011,2,female,85.121696
wa,2012,2,female,85.769974
wa,2013,2,female,86.111
wa,2014,2,female,85.775414
wv,2001,2,female,84.29084
wv,2002,2,female,85.667389
wv,2003,2,female,84.105057
wv,2004,2,female,84.45668
wv,2005,2,female,84.108017
wv,2006,2,female,84.888168
wv,2007,2,female,85.192261
wv,2008,2,female,85.817451
wv,2009,2,female,83.84623
wv,2010,2,female,86.427948
wv,2011,2,female,85.49118
wv,2012,2,female,85.212753
wv,2013,2,female,84.944641
wv,2014,2,female,83.162918
wi,2001,2,female,82.30719
wi,2002,2,female,83.698494
wi,2003,2,female,84.763123
wi,2004,2,female,85.424454
wi,2005,2,female,85.18856
wi,2006,2,female,85.871552
wi,2007,2,female,86.224045
wi,2008,2,female,85.184776
wi,2009,2,female,84.045753
wi,2010,2,female,85.753464
wi,2011,2,female,85.594078
wi,2012,2,female,86.026169
wi,2013,2,female,85.654816
wi,2014,2,female,86.341736
wy,2001,2,female,87.03714
wy,2002,2,female,81.488342
wy,2003,2,female,90.739441
wy,2004,2,female,85.220253
wy,2005,2,female,88.214294
wy,2006,2,female,85.030685
wy,2007,2,female,86.150551
wy,2008,2,female,83.525543
wy,2009,2,female,86.277168
wy,2010,2,female,85.083878
wy,2011,2,female,83.658012
wy,2012,2,female,86.465134
wy,2013,2,female,83.201324
wy,2014,2,female,88.147392
al,2001,2,male,79.580818
al,2002,2,male,77.988403
al,2003,2,male,79.655464
al,2004,2,male,79.671875
al,2005,2,male,79.654694
al,2006,2,male,80.806419
al,2007,2,male,80.768105
al,2008,2,male,81.057854
al,2009,2,male,79.857697
al,2010,2,male,80.745026
al,2011,2,male,79.529236
al,2012,2,male,80.154686
al,2013,2,male,79.244102
al,2014,2,male,81.195198
ak,2001,2,male,82.599182
ak,2002,2,male,78.463814
ak,2003,2,male,83.369652
ak,2004,2,male,81.836563
ak,2005,2,male,80.659378
ak,2006,2,male,80.491554
ak,2007,2,male,85.218002
ak,2008,2,male,84.076042
ak,2009,2,male,83.333267
ak,2010,2,male,81.677803
ak,2011,2,male,78.230209
ak,2012,2,male,80.668716
ak,2013,2,male,81.482819
ak,2014,2,male,79.923637
az,2001,2,male,79.676353
az,2002,2,male,80.711929
az,2003,2,male,81.697128
az,2004,2,male,80.157196
az,2005,2,male,80.461555
az,2006,2,male,82.283005
az,2007,2,male,81.458595
az,2008,2,male,82.344666
az,2009,2,male,83.101616
az,2010,2,male,79.952072
az,2011,2,male,81.398445
az,2012,2,male,81.383842
az,2013,2,male,81.716972
az,2014,2,male,82.246208
ar,2001,2,male,78.104256
ar,2002,2,male,79.713745
ar,2003,2,male,79.538177
ar,2004,2,male,79.694359
ar,2005,2,male,82.214645
ar,2006,2,male,79.201477
ar,2007,2,male,81.552429
ar,2008,2,male,79.789719
ar,2009,2,male,80.209122
ar,2010,2,male,80.504715
ar,2011,2,male,80.299614
ar,2012,2,male,78.475052
ar,2013,2,male,80.535957
ar,2014,2,male,78.760918
ca,2001,2,male,79.140175
ca,2002,2,male,80.471008
ca,2003,2,male,80.338669
ca,2004,2,male,80.403831
ca,2005,2,male,81.692352
ca,2006,2,male,80.827339
ca,2007,2,male,81.698181
ca,2008,2,male,81.167351
ca,2009,2,male,81.830391
ca,2010,2,male,82.266258
ca,2011,2,male,83.031555
ca,2012,2,male,82.079216
ca,2013,2,male,83.112328
ca,2014,2,male,82.94487
co,2001,2,male,84.177872
co,2002,2,male,82.44899
co,2003,2,male,81.59552
co,2004,2,male,81.859123
co,2005,2,male,83.799637
co,2006,2,male,82.998871
co,2007,2,male,83.582809
co,2008,2,male,82.545288
co,2009,2,male,81.938217
co,2010,2,male,83.378853
co,2011,2,male,83.230797
co,2012,2,male,81.855209
co,2013,2,male,83.223579
co,2014,2,male,83.723495
ct,2001,2,male,80.647629
ct,2002,2,male,80.643608
ct,2003,2,male,77.684044
ct,2004,2,male,79.480598
ct,2005,2,male,79.687248
ct,2006,2,male,81.660522
ct,2007,2,male,81.564522
ct,2008,2,male,81.503372
ct,2009,2,male,82.004677
ct,2010,2,male,80.681938
ct,2011,2,male,80.959213
ct,2012,2,male,81.68969
ct,2013,2,male,80.819901
ct,2014,2,male,82.889992
de,2001,2,male,78.413597
de,2002,2,male,81.766403
de,2003,2,male,78.024605
de,2004,2,male,79.93499
de,2005,2,male,75.203598
de,2006,2,male,80.46772
de,2007,2,male,76.834251
de,2008,2,male,83.904503
de,2009,2,male,82.493736
de,2010,2,male,81.132278
de,2011,2,male,81.935745
de,2012,2,male,80.018265
de,2013,2,male,79.338699
de,2014,2,male,82.294617
dc,2001,2,male,75.189926
dc,2002,2,male,75.21154
dc,2003,2,male,80.418442
dc,2004,2,male,80.127831
dc,2005,2,male,77.199753
dc,2006,2,male,79.71685
dc,2007,2,male,78.559212
dc,2008,2,male,76.55526
dc,2009,2,male,80.613487
dc,2010,2,male,77.328575
dc,2011,2,male,78.186577
dc,2012,2,male,82.804817
dc,2013,2,male,75.960373
dc,2014,2,male,78.677307
fl,2001,2,male,81.468521
fl,2002,2,male,80.291191
fl,2003,2,male,80.096558
fl,2004,2,male,80.569763
fl,2005,2,male,80.90313
fl,2006,2,male,80.984253
fl,2007,2,male,81.150818
fl,2008,2,male,81.038727
fl,2009,2,male,80.536003
fl,2010,2,male,81.032501
fl,2011,2,male,81.222221
fl,2012,2,male,79.830215
fl,2013,2,male,79.122131
fl,2014,2,male,80.522133
ga,2001,2,male,78.745262
ga,2002,2,male,79.099113
ga,2003,2,male,78.943146
ga,2004,2,male,79.851418
ga,2005,2,male,79.679955
ga,2006,2,male,79.606194
ga,2007,2,male,80.29319
ga,2008,2,male,79.756981
ga,2009,2,male,79.320488
ga,2010,2,male,79.413841
ga,2011,2,male,79.938286
ga,2012,2,male,79.268097
ga,2013,2,male,79.395622
ga,2014,2,male,79.714691
hi,2001,2,male,81.804161
hi,2002,2,male,79.397903
hi,2003,2,male,80.507683
hi,2004,2,male,83.454735
hi,2005,2,male,82.550179
hi,2006,2,male,82.093788
hi,2007,2,male,81.173538
hi,2008,2,male,82.132187
hi,2009,2,male,79.747101
hi,2010,2,male,82.443771
hi,2011,2,male,85.533516
hi,2012,2,male,81.728088
hi,2013,2,male,83.452461
hi,2014,2,male,83.256607
id,2001,2,male,82.651245
id,2002,2,male,84.049797
id,2003,2,male,81.776077
id,2004,2,male,84.381851
id,2005,2,male,84.690262
id,2006,2,male,82.718597
id,2007,2,male,82.528008
id,2008,2,male,81.18409
id,2009,2,male,82.583817
id,2010,2,male,83.097198
id,2011,2,male,81.9534
id,2012,2,male,81.745827
id,2013,2,male,82.747063
id,2014,2,male,83.465561
il,2001,2,male,78.091293
il,2002,2,male,79.13485
il,2003,2,male,78.65506
il,2004,2,male,79.142792
il,2005,2,male,79.693062
il,2006,2,male,80.083344
il,2007,2,male,81.020126
il,2008,2,male,80.13707
il,2009,2,male,80.103569
il,2010,2,male,80.93264
il,2011,2,male,80.367851
il,2012,2,male,81.0205
il,2013,2,male,79.962608
il,2014,2,male,81.090866
in,2001,2,male,78.594635
in,2002,2,male,78.770027
in,2003,2,male,78.406067
in,2004,2,male,78.873848
in,2005,2,male,81.02433
in,2006,2,male,79.701073
in,2007,2,male,79.732224
in,2008,2,male,78.954117
in,2009,2,male,80.278053
in,2010,2,male,80.587402
in,2011,2,male,79.844208
in,2012,2,male,80.551285
in,2013,2,male,79.478485
in,2014,2,male,80.352783
ia,2001,2,male,82.210243
ia,2002,2,male,78.804428
ia,2003,2,male,79.795898
ia,2004,2,male,80.75779
ia,2005,2,male,80.964798
ia,2006,2,male,83.016235
ia,2007,2,male,82.86673
ia,2008,2,male,82.248871
ia,2009,2,male,80.339005
ia,2010,2,male,82.600891
ia,2011,2,male,81.248306
ia,2012,2,male,81.001579
ia,2013,2,male,82.20047
ia,2014,2,male,82.120689
ks,2001,2,male,79.262138
ks,2002,2,male,80.739899
ks,2003,2,male,81.50341
ks,2004,2,male,80.327927
ks,2005,2,male,81.541206
ks,2006,2,male,79.367699
ks,2007,2,male,80.80587
ks,2008,2,male,80.855598
ks,2009,2,male,81.214813
ks,2010,2,male,81.35218
ks,2011,2,male,83.502144
ks,2012,2,male,81.0858
ks,2013,2,male,79.565651
ks,2014,2,male,81.509697
ky,2001,2,male,78.629814
ky,2002,2,male,79.069656
ky,2003,2,male,79.610428
ky,2004,2,male,81.602882
ky,2005,2,male,80.326347
ky,2006,2,male,80.7397
ky,2007,2,male,80.879181
ky,2008,2,male,81.95723
ky,2009,2,male,80.316711
ky,2010,2,male,82.037659
ky,2011,2,male,81.101952
ky,2012,2,male,80.43528
ky,2013,2,male,78.63192
ky,2014,2,male,80.02433
la,2001,2,male,78.622879
la,2002,2,male,77.962608
la,2003,2,male,79.671722
la,2004,2,male,81.064301
la,2005,2,male,82.155396
la,2006,2,male,80.197281
la,2007,2,male,80.985214
la,2008,2,male,80.713989
la,2009,2,male,79.323868
la,2010,2,male,80.607796
la,2011,2,male,81.315308
la,2012,2,male,80.432106
la,2013,2,male,79.13504
la,2014,2,male,79.471504
me,2001,2,male,81.681198
me,2002,2,male,79.164978
me,2003,2,male,80.910873
me,2004,2,male,82.3228
me,2005,2,male,80.18264
me,2006,2,male,81.390823
me,2007,2,male,83.351616
me,2008,2,male,81.479805
me,2009,2,male,84.521423
me,2010,2,male,81.551575
me,2011,2,male,83.226578
me,2012,2,male,84.222588
me,2013,2,male,83.163925
me,2014,2,male,83.847397
md,2001,2,male,78.043007
md,2002,2,male,77.556854
md,2003,2,male,77.157295
md,2004,2,male,78.83812
md,2005,2,male,78.576157
md,2006,2,male,78.769104
md,2007,2,male,78.942909
md,2008,2,male,80.700462
md,2009,2,male,79.995659
md,2010,2,male,80.190208
md,2011,2,male,78.944611
md,2012,2,male,80.196556
md,2013,2,male,79.124084
md,2014,2,male,79.261726
ma,2001,2,male,78.703445
ma,2002,2,male,78.668877
ma,2003,2,male,80.78537
ma,2004,2,male,80.079185
ma,2005,2,male,80.63784
ma,2006,2,male,80.093689
ma,2007,2,male,80.662819
ma,2008,2,male,80.827789
ma,2009,2,male,82.016792
ma,2010,2,male,82.087257
ma,2011,2,male,81.654305
ma,2012,2,male,81.093529
ma,2013,2,male,81.355644
ma,2014,2,male,82.556389
mi,2001,2,male,78.593262
mi,2002,2,male,78.884888
mi,2003,2,male,79.529724
mi,2004,2,male,79.506737
mi,2005,2,male,79.239426
mi,2006,2,male,80.536858
mi,2007,2,male,80.393127
mi,2008,2,male,80.370163
mi,2009,2,male,80.297066
mi,2010,2,male,81.660316
mi,2011,2,male,80.731377
mi,2012,2,male,81.192673
mi,2013,2,male,81.780151
mi,2014,2,male,80.188995
mn,2001,2,male,79.907936
mn,2002,2,male,81.148659
mn,2003,2,male,81.053452
mn,2004,2,male,82.164642
mn,2005,2,male,81.171318
mn,2006,2,male,80.537056
mn,2007,2,male,83.172745
mn,2008,2,male,81.688004
mn,2009,2,male,81.170013
mn,2010,2,male,83.271301
mn,2011,2,male,82.511497
mn,2012,2,male,80.693214
mn,2013,2,male,82.513588
mn,2014,2,male,82.771736
ms,2001,2,male,80.394173
ms,2002,2,male,80.446877
ms,2003,2,male,76.749748
ms,2004,2,male,79.359535
ms,2005,2,male,80.678207
ms,2006,2,male,79.512871
ms,2007,2,male,78.401283
ms,2008,2,male,80.579681
ms,2009,2,male,81.037949
ms,2010,2,male,82.194412
ms,2011,2,male,81.014229
ms,2012,2,male,79.62001
ms,2013,2,male,78.574677
ms,2014,2,male,78.750435
mo,2001,2,male,79.753738
mo,2002,2,male,79.969872
mo,2003,2,male,80.418892
mo,2004,2,male,79.059998
mo,2005,2,male,81.156303
mo,2006,2,male,80.48481
mo,2007,2,male,82.11525
mo,2008,2,male,80.094063
mo,2009,2,male,80.377037
mo,2010,2,male,80.804146
mo,2011,2,male,79.821144
mo,2012,2,male,80.486198
mo,2013,2,male,80.447296
mo,2014,2,male,79.553368
mt,2001,2,male,79.73568
mt,2002,2,male,83.053268
mt,2003,2,male,83.323456
mt,2004,2,male,82.64061
mt,2005,2,male,83.968575
mt,2006,2,male,85.016243
mt,2007,2,male,83.268661
mt,2008,2,male,84.701782
mt,2009,2,male,82.96994
mt,2010,2,male,84.124222
mt,2011,2,male,86.096581
mt,2012,2,male,84.360497
mt,2013,2,male,85.2519
mt,2014,2,male,84.139168
ne,2001,2,male,81.15696
ne,2002,2,male,81.736206
ne,2003,2,male,80.189095
ne,2004,2,male,81.584579
ne,2005,2,male,81.023109
ne,2006,2,male,81.96846
ne,2007,2,male,82.18293
ne,2008,2,male,83.45475
ne,2009,2,male,79.904701
ne,2010,2,male,81.591469
ne,2011,2,male,79.551262
ne,2012,2,male,82.301895
ne,2013,2,male,82.942154
ne,2014,2,male,84.289589
nv,2001,2,male,76.046463
nv,2002,2,male,77.173019
nv,2003,2,male,79.444511
nv,2004,2,male,79.034752
nv,2005,2,male,79.410118
nv,2006,2,male,79.533356
nv,2007,2,male,79.443626
nv,2008,2,male,83.203964
nv,2009,2,male,78.097275
nv,2010,2,male,80.535667
nv,2011,2,male,80.463646
nv,2012,2,male,80.663757
nv,2013,2,male,78.915794
nv,2014,2,male,80.434944
nh,2001,2,male,77.898224
nh,2002,2,male,82.000908
nh,2003,2,male,81.42012
nh,2004,2,male,82.389816
nh,2005,2,male,78.684196
nh,2006,2,male,81.487717
nh,2007,2,male,81.716759
nh,2008,2,male,83.760117
nh,2009,2,male,81.58477
nh,2010,2,male,83.390411
nh,2011,2,male,80.260117
nh,2012,2,male,81.711792
nh,2013,2,male,82.930534
nh,2014,2,male,81.77388
nj,2001,2,male,78.397987
nj,2002,2,male,78.053421
nj,2003,2,male,80.243385
nj,2004,2,male,79.886963
nj,2005,2,male,79.033043
nj,2006,2,male,80.150955
nj,2007,2,male,80.468002
nj,2008,2,male,80.998589
nj,2009,2,male,79.935471
nj,2010,2,male,80.268867
nj,2011,2,male,80.573975
nj,2012,2,male,80.962128
nj,2013,2,male,80.362144
nj,2014,2,male,81.130196
nm,2001,2,male,81.829552
nm,2002,2,male,82.002914
nm,2003,2,male,81.127457
nm,2004,2,male,81.714386
nm,2005,2,male,81.730858
nm,2006,2,male,84.151863
nm,2007,2,male,81.633812
nm,2008,2,male,83.804565
nm,2009,2,male,82.209404
nm,2010,2,male,82.742172
nm,2011,2,male,82.149368
nm,2012,2,male,82.032272
nm,2013,2,male,82.628555
nm,2014,2,male,82.798035
ny,2001,2,male,80.506737
ny,2002,2,male,79.262596
ny,2003,2,male,79.637871
ny,2004,2,male,79.794815
ny,2005,2,male,80.50811
ny,2006,2,male,81.112968
ny,2007,2,male,81.001549
ny,2008,2,male,80.594498
ny,2009,2,male,80.78582
ny,2010,2,male,82.055244
ny,2011,2,male,81.665627
ny,2012,2,male,81.176262
ny,2013,2,male,81.598007
ny,2014,2,male,81.861374
nc,2001,2,male,79.315369
nc,2002,2,male,78.467735
nc,2003,2,male,78.817032
nc,2004,2,male,80.611229
nc,2005,2,male,79.207329
nc,2006,2,male,80.262115
nc,2007,2,male,81.781113
nc,2008,2,male,81.289192
nc,2009,2,male,80.955505
nc,2010,2,male,80.949432
nc,2011,2,male,81.347824
nc,2012,2,male,81.590492
nc,2013,2,male,80.424217
nc,2014,2,male,80.153473
nd,2001,2,male,81.468857
nd,2002,2,male,79.045105
nd,2003,2,male,78.995857
nd,2004,2,male,82.391205
nd,2005,2,male,82.702667
nd,2006,2,male,83.168655
nd,2007,2,male,85.96167
nd,2008,2,male,81.188995
nd,2009,2,male,83.458252
nd,2010,2,male,83.635277
nd,2011,2,male,82.65815
nd,2012,2,male,83.990356
nd,2013,2,male,81.345261
nd,2014,2,male,83.381813
oh,2001,2,male,78.354736
oh,2002,2,male,79.612587
oh,2003,2,male,80.327545
oh,2004,2,male,79.548584
oh,2005,2,male,80.021599
oh,2006,2,male,79.440331
oh,2007,2,male,80.557426
oh,2008,2,male,80.420357
oh,2009,2,male,80.69809
oh,2010,2,male,81.504364
oh,2011,2,male,81.93116
oh,2012,2,male,81.226425
oh,2013,2,male,81.132523
oh,2014,2,male,80.801163
ok,2001,2,male,79.655746
ok,2002,2,male,79.734932
ok,2003,2,male,80.655708
ok,2004,2,male,78.134392
ok,2005,2,male,79.366211
ok,2006,2,male,79.280807
ok,2007,2,male,80.00135
ok,2008,2,male,80.649834
ok,2009,2,male,80.386185
ok,2010,2,male,79.947807
ok,2011,2,male,80.019127
ok,2012,2,male,80.688797
ok,2013,2,male,77.995552
ok,2014,2,male,77.914993
or,2001,2,male,81.011681
or,2002,2,male,81.468071
or,2003,2,male,81.279839
or,2004,2,male,82.628471
or,2005,2,male,82.460838
or,2006,2,male,83.161652
or,2007,2,male,83.334236
or,2008,2,male,82.652664
or,2009,2,male,82.304771
or,2010,2,male,82.587677
or,2011,2,male,83.294609
or,2012,2,male,82.918991
or,2013,2,male,83.054825
or,2014,2,male,83.788628
pa,2001,2,male,80.624977
pa,2002,2,male,80.031921
pa,2003,2,male,80.305931
pa,2004,2,male,79.622253
pa,2005,2,male,80.583809
pa,2006,2,male,80.737297
pa,2007,2,male,80.501152
pa,2008,2,male,80.665886
pa,2009,2,male,81.253204
pa,2010,2,male,81.080864
pa,2011,2,male,80.91333
pa,2012,2,male,81.542213
pa,2013,2,male,80.868111
pa,2014,2,male,81.014397
ri,2001,2,male,78.79715
ri,2002,2,male,80.760445
ri,2003,2,male,82.114212
ri,2004,2,male,77.653313
ri,2005,2,male,82.864037
ri,2006,2,male,83.106468
ri,2007,2,male,79.964012
ri,2008,2,male,82.366325
ri,2009,2,male,82.124565
ri,2010,2,male,81.121742
ri,2011,2,male,81.063995
ri,2012,2,male,83.211227
ri,2013,2,male,81.449265
ri,2014,2,male,82.918945
sc,2001,2,male,77.481728
sc,2002,2,male,78.710159
sc,2003,2,male,80.037033
sc,2004,2,male,80.490158
sc,2005,2,male,81.380066
sc,2006,2,male,79.184944
sc,2007,2,male,80.662941
sc,2008,2,male,79.216148
sc,2009,2,male,80.91008
sc,2010,2,male,81.170601
sc,2011,2,male,80.290024
sc,2012,2,male,81.222351
sc,2013,2,male,81.363632
sc,2014,2,male,81.165367
sd,2001,2,male,78.796829
sd,2002,2,male,85.037888
sd,2003,2,male,84.488647
sd,2004,2,male,84.857216
sd,2005,2,male,81.201103
sd,2006,2,male,82.935158
sd,2007,2,male,83.00782
sd,2008,2,male,82.038803
sd,2009,2,male,84.404724
sd,2010,2,male,80.622444
sd,2011,2,male,82.041374
sd,2012,2,male,81.79921
sd,2013,2,male,83.469604
sd,2014,2,male,81.896942
tn,2001,2,male,79.721191
tn,2002,2,male,79.328217
tn,2003,2,male,80.29953
tn,2004,2,male,80.22052
tn,2005,2,male,79.693748
tn,2006,2,male,79.472595
tn,2007,2,male,80.096809
tn,2008,2,male,80.021194
tn,2009,2,male,79.318924
tn,2010,2,male,80.045624
tn,2011,2,male,80.665283
tn,2012,2,male,80.423027
tn,2013,2,male,78.863808
tn,2014,2,male,79.68322
tx,2001,2,male,78.474487
tx,2002,2,male,79.163445
tx,2003,2,male,80.193321
tx,2004,2,male,79.804832
tx,2005,2,male,79.468849
tx,2006,2,male,80.261047
tx,2007,2,male,80.890182
tx,2008,2,male,80.32679
tx,2009,2,male,80.089577
tx,2010,2,male,80.509613
tx,2011,2,male,81.002991
tx,2012,2,male,80.710831
tx,2013,2,male,80.68187
tx,2014,2,male,80.212372
ut,2001,2,male,81.214996
ut,2002,2,male,82.060463
ut,2003,2,male,82.816048
ut,2004,2,male,79.42453
ut,2005,2,male,84.231491
ut,2006,2,male,83.492744
ut,2007,2,male,82.845528
ut,2008,2,male,83.952232
ut,2009,2,male,81.921661
ut,2010,2,male,83.200211
ut,2011,2,male,82.726372
ut,2012,2,male,83.673264
ut,2013,2,male,82.707985
ut,2014,2,male,84.128082
vt,2001,2,male,79.301849
vt,2002,2,male,76.699371
vt,2003,2,male,81.185852
vt,2004,2,male,80.806099
vt,2005,2,male,87.601112
vt,2006,2,male,84.262337
vt,2007,2,male,84.207649
vt,2008,2,male,81.234779
vt,2009,2,male,83.581131
vt,2010,2,male,82.200325
vt,2011,2,male,83.557312
vt,2012,2,male,80.544724
vt,2013,2,male,84.614449
vt,2014,2,male,84.436165
va,2001,2,male,79.751411
va,2002,2,male,78.542969
va,2003,2,male,79.071777
va,2004,2,male,79.361099
va,2005,2,male,79.994118
va,2006,2,male,81.114708
va,2007,2,male,80.743965
va,2008,2,male,80.745743
va,2009,2,male,79.419235
va,2010,2,male,79.597702
va,2011,2,male,80.969933
va,2012,2,male,80.587914
va,2013,2,male,80.916893
va,2014,2,male,80.46505
wa,2001,2,male,80.326782
wa,2002,2,male,82.07737
wa,2003,2,male,82.076431
wa,2004,2,male,80.313721
wa,2005,2,male,81.360428
wa,2006,2,male,81.249191
wa,2007,2,male,80.894501
wa,2008,2,male,82.091034
wa,2009,2,male,82.491966
wa,2010,2,male,81.873795
wa,2011,2,male,81.463974
wa,2012,2,male,81.759529
wa,2013,2,male,82.207443
wa,2014,2,male,80.758423
wv,2001,2,male,82.515663
wv,2002,2,male,83.410103
wv,2003,2,male,83.084496
wv,2004,2,male,80.501167
wv,2005,2,male,82.808685
wv,2006,2,male,80.405281
wv,2007,2,male,80.190628
wv,2008,2,male,82.18483
wv,2009,2,male,82.800804
wv,2010,2,male,80.904297
wv,2011,2,male,80.504471
wv,2012,2,male,78.416992
wv,2013,2,male,79.453064
wv,2014,2,male,81.171074
wi,2001,2,male,79.504372
wi,2002,2,male,78.940041
wi,2003,2,male,79.270287
wi,2004,2,male,80.300079
wi,2005,2,male,81.70192
wi,2006,2,male,81.783394
